id,name
7uMh23xWiuR7zsNkuNcm2G,"MNEK"
6nS5roXSAGhTGr34W6n7Et,"Disclosure"
4OBJLual30L7gRl5UkeRcT,"T.I."
3CJKkU0XuElRT1z8rEtIYg,"Luciano"
5CCwRZC6euC8Odo6y9X8jr,"Rita Ora"
4WZGDpNwrC0vNQyl9QzF7d,"Capital Bra"
7IlRNXHjoOCgEAWN5qYksg,"Aya Nakamura"
10exVja0key0uqUkk6LJRT,"Vance Joy"
12Chz98pHFMPJEknJQMWvI,"Muse"
2gBjLmx6zQnFGQJCAQpRgw,"Nelly"
0my6Pg4I28dVcZLSpAkqhv,"El Fantasma"
1WgXqy2Dd70QQOU7Ay074N,"AURORA"
4phGZZrJZRo4ElhRtViYdl,"Jason Mraz"
1qto4hHid1P71emI6Fd8xi,"Aventura"
2Z0lRIqr997lIUiPtrpKCr,"Matheus & Kauan"
4NJhFmfw43RLBLjQvxDuRS,"Wolfgang Amadeus Mozart"
0ZCO8oVkMj897cKgFH7fRW,"Los Ángeles Azules"
0SfsnGyD8FpIN4U4WCkBZ5,"Armin van Buuren"
7Gi6gjaWy3DxyilpF1a8Is,"Junior H"
7F2utINZ6tSokSiZTQBE27,"Guè Pequeno"
4AVFqumd2ogHFlRbKIjp1t,"Alesso"
4AKwRarlmsUlLjIwt38NLw,"Ofenbach"
3JhNCzhSMTxs9WLGJJxWOY,"Macklemore"
2hejA1Dkf8v8R0koF44FvW,"Gera MX"
7FsRH5bw8iWpSbMX1G7xf1,"Joan Sebastian"
7arQA31aZVS8yS6zUveWzb,"CJ"
1Mxqyy3pSjf8kZZL4QVxS0,"Frank Sinatra"
5xSx2FM8mQnrfgM1QsHniB,"Danna Paola"
2uYWxilOVlUdk4oV9DvwqK,"Mitski"
5sUrlPAHlS9NEirDB8SEbF,"Alejandro Sanz"
1wxPItEzr7U7rGSMPqZ25r,"Shiloh Dynasty"
4riOEaOW5hCeqomFDBk0aP,"Rochy RD"
5YwzDz4RJfTiMHS4tdR5Lf,"Xamã"
6USv9qhCn6zfxlBQIYJ9qs,"Dominic Fike"
6Q192DXotxtaysaqNPy5yR,"Amy Winehouse"
0eecdvMrqBftK0M1VKhaF4,"CNCO"
4YYxffPVDFe9XoqqbRW6Bq,"L-Gante"
2p1fiYHYiXz9qi0JJyxBzN,"Skepta"
3WGpXCj9YhhfX11TToZcXP,"Troye Sivan"
3vQ0GE3mI0dAaxIMYe5g7z,"Paulo Londra"
1CoZyIx7UvdxT5c8UkMzHd,"Jorja Smith"
5pVRwX5ZQR7hfJ18w8ZYkl,"Ufo361"
3FfvYsEGaIb52QPXhg4DcH,"Jason Aldean"
55fhWPvDiMpLnE4ZzNXZyW,"Noah Cyrus"
4f7KfxeHq9BiylGmyXepGt,"Tanishk Bagchi"
5PoZtBo8xZKqPWlZrIDq82,"Billen Ted"
0GJ3FYu5TXpDjqvPs9iA4u,"Fets"
14CHVeJGrR5xgUGQFV5BVM,"Fivio Foreign"
0NIPkIjTV8mB795yEIiPYL,"Wallows"
4IJczjB0fJ04gs4uvP0Fli,"Gym Class Heroes"
3tVQdUvClmAT7URs9V3rsp,"WizKid"
5BcAKTbp20cv7tC5VqPFoC,"Macklemore & Ryan Lewis"
3CDoRporvSjdzTrm99a3gi,"LUDMILLA"
56oDRnqbIiwx4mymNEv7dS,"Lizzo"
5gCRApTajqwbnHHPbr2Fpi,"Juicy J"
4S9EykWXhStSc15wEx8QFK,"Céline Dion"
7slfeZO9LsJbWgpkIoXBUJ,"Ricky Martin"
2MRBDr0crHWE5JwPceFncq,"Juan Gabriel"
0nmQIMXWTXfhgOBdNzhGOs,"Avenged Sevenfold"
2VZNmg4vCnew4Pavo8zDdW,"Max Richter"
7bu3H8JO7d0UbMoVzbo70s,"The Cure"
0xOeVMOz2fVg5BJY3N6akT,"Jaden"
4yiQZ8tQPux8cPriYMWUFP,"Gwen Stefani"
21WS9wngs9AqFckK7yYJPM,"PnB Rock"
4aXXDj9aZnlshx7mzj3W1N,"Lin-Manuel Miranda"
7DMveApC7UnC2NPfPvlHSU,"Cheat Codes"
28uJnu5EsrGml2tBd7y8ts,"Vintage Culture"
2NfSBtmWe7oPw1EmetJVso,"Boza"
2jw70GZXlAI8QzWeY2bgRc,"Nelly Furtado"
3AQRLZ9PuTAozP28Skbq8V,"The Script"
3BmGtnKgCSGYIUhmivXKWX,"Kelly Clarkson"
7gP3bB2nilZXLfPHJhMdvc,"Foster The People"
1G9G7WwrXka3Z1r7aIDjI7,"Outkast"
4exLIFE8sISLr28sqG1qNX,"Travis Barker"
23TFHmajVfBtlRx5MXqgoz,"Sfera Ebbasta"
1nzgtKYFckznkcVMR3Gg4z,"KSI"
4ofCBoyEiGSePFAG500xev,"Regard"
46gyXjRIvN1NL1eCB8GBxo,"All Time Low"
1GxkXlMwML1oSg5eLPiAz3,"Michael Bublé"
085pc2PYOi8bGKj0PNjekA,"will.i.am"
5ndkK3dpZLKtBklKjxNQwT,"B.o.B"
4tm8CEdm4pkQsEh4jIr9Yp,"Santa Fe Klan"
3koiLjNrgRTNbOwViDipeA,"Marvin Gaye"
7cYEt1pqMgXJdq00hAwVpT,"Chase Atlantic"
2jnIB6XdLvnJUeNTy5A0J2,"Why Don't We"
3FUY2gzHeIiaesXtOAdB7A,"Train"
5yxyJsFanEAuwSM5kOuZKc,"London Symphony Orchestra"
3ApUX1o6oSz321MMECyIYd,"Quinn XCII"
6h1s4i4XKIYv4ErDelLDN0,"Samra"
64aJYyrXljOodnUG6jvhRD,"DJ Luian"
2hR4h1Cao2ueuI7Cx9c7V8,"Cavetown"
4bYPcJP5jwMhSivRcqie2n,"Adam Levine"
43DRDu6nLSeIedZ7T1A616,"Xand Avião"
1MIVXf74SZHmTIp4V4paH4,"Mabel"
5bSfBBCxY8QAk4Pifveisz,"La Arrolladora Banda El Limón De Rene Camacho"
2T1aUibqR2QC2sINIDQOAK,"Mambo Kingz"
74KM79TiuVKeVCqs8QtB0B,"Sabrina Carpenter"
1RBzGO6Nm3uyhUSxP7EDWO,"Kevin Roldan"
6CwfuxIqcltXDGjfZsMd9A,"MARINA"
61qDotnjM0jnY5lkfOP7ve,"TKKG"
2xiIXseIJcq3nG7C8fHeBj,"Three Days Grace"
1IueXOQyABrMOprrzwQJWN,"Sigala"
5nP8x4uEFjAAmDzwOEc9b8,"Matuê"
0NiaKn55OzJswiYevvlKfz,"Raí Saia Rodada"
41X1TR6hrK8Q2ZCpp2EqCz,"bbno$"
3QSQFmccmX81fWCUSPTS7y,"Dean Lewis"
4EPJlUEBy49EX1wuFOvtjK,"Becky Hill"
2DspEsT7UXGKd2VaaedgG4,"Alex Rose"
5IcR3N7QB1j6KBL8eImZ8m,"ScHoolboy Q"
5IbEL2xjRtKsunfmsahLuO,"$NOT"
25uiPmTg16RbhZWAqwLBy5,"Charli XCX"
5p7f24Rk5HkUZsaS3BLG5F,"Hailee Steinfeld"
4sTQVOfp9vEMCemLw50sbu,"Galantis"
0UWZUmn7sybxMCqrw9tGa7,"Juanes"
0u2FHSq3ln94y5Q57xazwf,"Keith Urban"
2IvkS5MXK0vPGnwyJsrEyV,"Eric Church"
3NPpFNZtSTHheNBaWC82rB,"X Ambassadors"
4Euia7UzdRshy1DJOSMTcs,"220 KID"
5H4yInM5zmHqpKIoMNAx4r,"Central Cee"
2SrSdSvpminqmStGELCSNd,"Stormzy"
1qQLhymHXFPtP5U8KNKsm6,"Apache 207"
56mfhUDKa1vec6rSLZV5Eg,"Jawsh 685"
3HphLd0XiELTvIPYf55dYC,"Strange Fruits Music"
3TJGVUkSJzk5ZPixMFczZX,"Vitor Fernandes"
4xnihxcoXWK3UqryOSnbw5,"Sasha Sloan"
7d86ERlvO5UG44j7Va0Y0C,"Pamungkas"
1QRj3hoop9Mv5VvHQkwPEp,"Olivia O'Brien"
1tqysapcCh1lWEAc9dIFpa,"Jubin Nautiyal"
5K8Rmjmf4RZFffz94EmBRt,"Zé Vaqueiro"
4sVieJlKgpZ2k9ESNS5IdN,"Jamule"
1vgQksyJ0IVz8y9XerEOy3,"Madame"
5XJDexmWFLWOkjOEjOVX3e,"Eladio Carrion"
0XeEobZplHxzM9QzFQWLiR,"Eslabon Armado"
0Q8NcsJwoCbZOHHW63su5S,"Mora"
1r1uxoy19fzMxunt3ONAkG,"Phoebe Bridgers"
2oT7xd9iTO2ejLsNGIMa5f,"Flow La Movie"
37hAfseJWi0G3Scife12Il,"City Girls"
3Sz7ZnJQBIHsXLUSo0OQtM,"Mac DeMarco"
35l9BRT7MXmM8bv2WDQiyB,"beabadoobee"
1pPmIToKXyGdsCF6LmqLmI,"Rich The Kid"
1pf0MPKfKdvS8J779mS1Ay,"Miky Woodz"
0RESbWvOMyua0yuyVrztJ5,"Key Glock"
3cR4rhS2hBWqI7rJEBacvN,"Leslie Odom Jr."
0gadJ2b9A4SKsB1RFkBb66,"Passenger"
0rvjqX7ttXeg3mTy8Xscbt,"Journey"
4mN0qcMxWX8oToqfDPM5yV,"José José"
7An4yvF7hDYDolN4m5zKBp,"Soda Stereo"
1ThoqLcyIYvZn7iWbj8fsj,"Bill Withers"
4lDiJcOJ2GLCK6p9q5BgfK,"Kontra K"
762310PdDnwsDxAQxzQkfX,"Depeche Mode"
0oOet2f43PA68X5RxKobEy,"Shreya Ghoshal"
49bzE5vRBRIota4qeHtQM8,"Skillet"
6PAt558ZEZl0DmdXlnjMgD,"Eric Clapton"
7y97mc3bZRFXzT2szRM4L4,"Frédéric Chopin"
1mYsTxnqsietFxj1OgoGbG,"A.R. Rahman"
1UTPBmNbXNTittyMJrNkvw,"Blake Shelton"
4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire"
4PPoI9LuYeFX8V674Z1R6l,"Vicente Fernández"
3hYtANQYrE6pd2PbtEyTIy,"Los Tigres Del Norte"
66W9LaWS0DPdL7Sz8iYGYe,"JP Saxe"
2UwqpfQtNuhBwviIC0f2ie,"Damso"
6PXS4YHDkKvl1wkIl4V8DL,"Fetty Wap"
52qzWdNUp6ebjcNsvgZSiC,"Evaluna Montaner"
13ZEDW6vyBF12HYcZRr4EV,"Tyler Childers"
3gd8FJtBJtkRxdfbTu19U2,"Mumford & Sons"
3tJnB0s6c3oXPq1SCCavnd,"Marco Antonio Solís"
0RPzmE1iY76tx1eBBXFyYn,"DJ Ivis"
6L1XC7NrmgWRlwAeLJvVtA,"Sam Fischer"
3RtNN1VnooWEn3KQk03DUL,"Noriel"
0pcoadNMmvrUyab1RxWBoV,"MC Hariel"
3jOstUTkEu2JkjvRdBA5Gu,"Weezer"
20qISvAhX20dpIbOOzGK3q,"Nas"
6fxyWrfmjcbj5d12gXeiNV,"Denzel Curry"
3SgHzT552wy2W8pNLaLk24,"Hillsong Worship"
2wkoKEfS6dXwThbyTnZWFU,"Mau y Ricky"
5ENS85nZShljwNgg4wFD7D,"Gabry Ponte"
3qnGvpP8Yth1AqSBMqON5x,"Leon Bridges"
59jlthNnbmim5l9tmNA7se,"Maiara & Maraisa"
4RddZ3iHvSpGV4dvATac9X,"Papa Roach"
6C1ohJrd5VydigQtaGy5Wa,"Joyner Lucas"
3Mcii5XWf6E0lrY3Uky4cA,"Ice Cube"
4zCH9qm4R2DADamUHMCa6O,"Anirudh Ravichander"
5hREZP0zTQbTLkZ2M8RS4v,"Djadja & Dinaz"
3HiuzBlSW7pGDXlSFMhO2g,"Young Dolph"
2y8Jo9CKhJvtfeKOsYzRdT,"Rod Stewart"
7iZtZyCzp3LItcw1wtPI3D,"Rae Sremmurd"
4WN5naL3ofxrVBgFpguzKo,"Rudimental"
6kq4GHwUcUojGIu0ziSNXf,"Amenazzy"
1pgDilWYDWLoOgGjf1iHNu,"Zion"
6roFdX1y5BYSbp60OTJWMd,"Tim McGraw"
4ehtJnVumNf6xzSCDk8aLB,"Martin Jensen"
7f5Zgnp2spUuuzKplmRkt7,"Lost Frequencies"
1QAJqy2dA3ihHBFIHRphZj,"Cigarettes After Sex"
2ZRQcIgzPCVaT9XKhXZIzh,"Gryffin"
7sfl4Xt5KmfyDs2T3SVSMK,"Lil Jon"
59wfkuBoNyhDMQGCljbUbA,"Diddy"
73jBynjsVtofjRpdpRAJGk,"Dimitri Vegas & Like Mike"
0CbeG1224FS58EUx4tPevZ,"Timmy Trumpet"
1moxjboGR7GNWYIMWsRjgG,"Florence + The Machine"
4QFG9KrGWEbr6hNA58CAqE,"Aleman"
4EzkuveR9pLvDVFNx6foYD,"James Bay"
4Yttlv9ndGjCDCVLqM7ACq,"Sido"
5H1nN1SzW0qNeUEZvuXjAj,"Danny Ocean"
6W5uA6CNMf3hd2j4a2XWCx,"Naps"
5sWHDYs0csV6RS48xBl0tH,"Two Feet"
6Ip8FS7vWT1uKkJSweANQK,"Dave"
37M5pPGs6V1fchFJSgCguX,"FINNEAS"
49tQo2QULno7gxHutgccqF,"LANY"
3fZk3Gm5dN5v5yfYMQ04Bx,"Dímelo Flow"
5f4QpKfy7ptCHwTqspnSJI,"Neha Kakkar"
3z97WMRi731dCvKklIf2X6,"NEFFEX"
3grHWM9bx2E9vwJCdlRv9O,"Kenny Chesney"
5SulO4l40qDuV9zUGLZx7n,"Capo Plaza"
74ASZWbe4lXaubB36ztrGX,"Bob Dylan"
5DUlefCLzVRzNWaNURTFpK,"Cali Y El Dandee"
4KWTAlx2RvbpseOGMEmROg,"R.E.M."
4IMAo2UQchVFyPH24PAjUs,"Jowell & Randy"
3uL4UpqShC4p2x1dJutoRW,"Ghostemane"
7uaIm6Pw7xplS8Dy06V6pT,"Trevor Daniel"
67nwj3Y5sZQLl72VNUHEYE,"Wale"
1mX1TWKpNxDSAH16LgDfiR,"Jesse & Joy"
22WZ7M8sxp5THdruNY3gXt,"The Doors"
3Fl1V19tmjt57oBdxXKAjJ,"Blueface"
4Q6nIcaBED8qUel8bBx6Cr,"Jax Jones"
4Xi6LSfFqv26XgP9NKN26U,"AJ Tracey"
1bqxdqvUtPWZri43cKHac8,"MAX"
2oX42qP5ineK3hrhBECLmj,"Andy Grammer"
4dM6NDYSfLcspt8GLoT5aE,"Hippie Sabotage"
4qIVPF0s71ZYW3qzhu5GkF,"Kina"
2KsP6tYLJlTBvSUxnwlVWa,"Mike Posner"
25u4wHJWxCA9vO0CzxAbK7,"Lukas Graham"
2iojnBLj0qIMiKPvVhLnsH,"Trey Songz"
6vTqEFbTtTRJsuIpzZgjxi,"Grupo Menos É Mais"
44mEtidu0VdRkIqO4IbkNa,"Marca MP"
48QpIkzC2yRCUCvNvOVZqD,"Avocuddle"
2q3GG88dVwuQPF4FmySr9I,"The Score"
0ZUvK7zGdXLd78mQr3t1Tw,"Ricky Montgomery"
4b19vuzlDcNdU4quI7L6sW,"ElyOtto"
0ghlgldX5Dd6720Q3qFyQB,"TOMORROW X TOGETHER"
1z4g3DjTBBZKhvAroFlhOM,"Red Velvet"
6ydoSd3N2mwgwBHtF6K7eX,"Calum Scott"
5g63iWaMJ2UrkZMkCC8dMi,"Lil Tracy"
5bWUlnPx9OYKsLiUJrhCA1,"Jon Z"
4LXBc13z5EWsc5N32bLxfH,"Nekfeu"
4sbXXFzEWJY2zsZjelerjX,"Dadju"
7nqOGRxlXj7N2JYbgNEjYH,"SEVENTEEN"
3VHAySZQPlfGlNLslzXYpN,"Nathy Peluso"
2vnB6tuQMaQpORiRdvXF9H,"Beach Bunny"
12nEr6QOfSKkiTXjEp8tBB,"Koosen"
4QrBoWLm2WNlPdbFhmlaUZ,"KEVVO"
03d2mJXSMtuPI0nIvLnhoS,"Zoe Wees"
6yJCxee7QumYr820xdIsjo,"Zac Brown Band"
5M52tdBnJaKSvOpJGz8mfZ,"Black Sabbath"
1on7ZQ2pvgeQF4vmIA09x5,"Charlie Brown Jr."
2cnMpRsOVqtPMfq7YiFE6K,"Van Halen"
776Uo845nYHJpNaStv1Ds4,"Jimi Hendrix"
2Kx7MNY7cI1ENniW7vT30N,"Norah Jones"
70cRZdQywnSFp9pnc2WTCE,"Simon & Garfunkel"
2wIVse2owClT7go1WT98tk,"Missy Elliott"
44NX2ffIYHr6D4n7RaZF7A,"Van Morrison"
7t0rwkOPGlDPEhaOcVtOt9,"The Cranberries"
0NbfKEOTQCcwd6o7wSDOHI,"The Game"
014WIDx7H4BRCHB1faiisK,"Los Tucanes De Tijuana"
2Mu5NfyYm8n5iTomuKAEHl,"Ms. Lauryn Hill"
0MeLMJJcouYXCymQSHPn8g,"Sleeping At Last"
4NiJW4q9ichVqL1aUsgGAN,"A Day To Remember"
5a2EaR3hamoenG9rDuVn8j,"Prince"
5EvFsr3kj42KNv97ZEnqij,"Shaggy"
5eioJDe26lOqkAMbuhzZYs,"Gzuz"
165ZgPlLkK7bf5bDoFc6Sb,"Limp Bizkit"
7mnBLXK823vNxN3UWB7Gfz,"The Black Keys"
6mdiAmATAx73kdxrNrnlao,"Iron Maiden"
54R6Y0I7jGUCveDTtI21nb,"Boney M."
0Dvx6p8JDyzeOPGmaCIH1L,"RAF Camora"
2pSObt5Fk8izuX8ZfI3jRn,"Upchurch"
4J13m9IZh03PEhoxAxRhXO,"Gerardo Ortiz"
2gsggkzM5R49q6jpPvazou,"Jessie J"
32vWCbZh0xZ4o9gkz4PsEU,"Dolly Parton"
19ra5tSw0tWufvUp8GotLo,"George Michael"
6UBA15slIuadJ8h2lPRPos,"Tech N9ne"
6Dd3NScHWwnW6obMFbl1BH,"Daya"
1kiq2kUV0cbLUhJsr7cpW0,"Alida"
7gAppWoH7pcYmphCVTXkzs,"The Vamps"
5vngPClqofybhPERIqQMYd,"George Strait"
4MVyzYMgTwdP7Z49wAZHx0,"Lynyrd Skynyrd"
2wOqMjp9TyABvtHdOSOTUS,"Ludwig van Beethoven"
4f9iBmdUOhQWeP7dcAn1pf,"Rag'n'Bone Man"
7nwUJBm0HE4ZxD3f5cy5ok,"Aretha Franklin"
07XSN3sPlIlB2L2XNcTwJw,"KISS"
2YlvvdXUqRjiXmeL2GRuZ9,"Sherlock Holmes"
3NH8t45zOTqzlZgBvZRjvB,"PNL"
1YfEcTuGvBQ8xSD1f53UnK,"Busta Rhymes"
1l6d0RIxTL3JytlLGvWzYe,"Benjamin Blümchen"
4W12lEvVl5wectUtRNrvDh,"White Noise Baby Sleep"
3ZuBEj9ppJe8GSdKaMTfMN,"Nimo"
4mxWe1mtYIYfP040G38yvS,"Alan Jackson"
0blbVefuxOGltDBa00dspv,"LiSA"
3YCKuqpv9nCsIhJ2v8SMix,"Elevation Worship"
2AfmfGFbe0A0WsTYm0SDTx,"(G)I-DLE"
5nGIFgo0shDenQYSE0Sn7c,"Evanescence"
4VIvfOurcf0vuLRxLkGnIG,"Bradley Cooper"
3RNrq3jvMZxD9ZyoOZbQOD,"Korn"
4ZgQDCtRqZlhLswVS6MHN4,"grandson"
0PFtn5NtBbbUNbU9EAmIWF,"TOTO"
3o2dn2O0FCVsWDFSh8qxgG,"Sabaton"
1o2NpYGqHiCq7FoiYdyd1x,"Bea Miller"
2YOYua8FpudSEiB9s88IgQ,"Yung Gravy"
4Rxn7Im3LGfyRkY2FlHhWi,"Nick Jonas"
4NUePmzDvCYqilXBFa91Hg,"Dilsinho"
3oDbviiivRWhXwIE8hxkVV,"The Beach Boys"
5yG7ZAZafVaAlMTeBybKAL,"Iggy Azalea"
0GOx72r5AAEKRGQFn3xqXK,"GIMS"
13bDjug9N0pyv3ZUINjkDV,"Bausa"
6P5NO5hzJbuOqSdyPB7SJM,"Ashe"
1sPg5EHuQXTMElpZ4iUgXe,"ANAVITÓRIA"
2jSGzJw0ebJLu7OLVSOcBP,"Plan B"
0vRvGUQVUjytro0xpb26bs,"Arizona Zervas"
4ETSs924pXMzjIeD6E9b4u,"Surfaces"
15iVAtD3s3FsQR4w1v6M0P,"Chief Keef"
6LnJKrtFnTEGdbWQ2riWCL,"Ezhel"
2WBJQGf1bT1kxuoqziH5g4,"Purple Disco Machine"
6ZLTlhejhndI4Rh53vYhrY,"Ozzy Osbourne"
2ysnwxxNtSgbb9t1m2Ur4j,"George Ezra"
27T030eWyCQRmDyuvr1kxY,"Scorpions"
0JjPiLQNgAFaEkwoy56B1C,"L7NNON"
4vhNDa5ycK0ST968ek7kRr,"Carlos Vives"
6AcOTCYBMvjKYy4zms0kaC,"Banda El Recodo"
3cjEqqelV9zb4BYE3qDQ4O,"EXO"
7f4ignuCJhLXfZ9giKT7rH,"NCT 127"
7jefIIksOi1EazgRTfW2Pk,"Electric Light Orchestra"
3utZ2yeQk0Z3BCOBWP7Vlu,"Cro"
6sFIWsNpZYqfjUpaCgueju,"Carly Rae Jepsen"
6nxWCVXbOlEVRexSbLsTer,"Flume"
3k68C6mNMJL6OaAdWeW2ZF,"Diego & Victor Hugo"
4PzYKhC14sTJNEr0dzoo0d,"Luísa Sonza"
1cUpGtXcSQsovNYEZOQgOG,"Nanpa Básico"
3AVfmawzu83sp94QW7CEGm,"Astrid S"
7a0XAaPaK2aDSqa8p3QnC7,"Beéle"
2P5sC9cVZDToPxyomzF1UH,"Joey Bada$$"
4BxCuXFJrSWGi1KHcVqaU4,"Kodaline"
45gHcnDnMC15sgx3VL7ROG,"42 Dugg"
3Gm5F95VdRxW3mqCn8RPBJ,"Aminé"
6m6e7D2TnV0aYMllFFwMxu,"Guilherme & Benuto"
6MF9fzBmfXghAz953czmBC,"Taio Cruz"
7A8S43ryYdbWpJKeHRZRcq,"JACKBOYS"
5nki7yRhxgM509M5ADlN1p,"Oliver Heldens"
7kXCcNRLEnblbTAppPraBp,"Milly"
1WXbiUMl1AT9Inb619xPUg,"BIN"
5gqmbbfjcikQBzPB5Hv13I,"Gazo"
2zWqENF4cnsd1nLmraG9IE,"DJ Lucas Beat"
1vqR17Iv8VFdzure1TAXEq,"Lit Killah"
5VadK1havLhK1OpKYsXv9y,"D-Block Europe"
6EPlBSH2RSiettczlz7ihV,"Sleepy Hallow"
0Cp8WN4V8Tu4QJQwCN5Md4,"BENEE"
5k3Cw8TfLQt40L5dbqxJKD,"Formal Chicken"
0KKUc4amZyvswV2YL6WTar,"Mariah Angeliq"
1eMmoIprPDWeFdB1FxU6ZV,"Au/Ra"
0ZHPrnImGh4re3TbSNkoZl,"Beret"
5fyDppLDl1juIu1BcUT5zh,"Digital Farm Animals"
11YLRSsZA3YVuQQtHXKTlz,"Rafa Pabön"
1LIuN7ov1IBQDdLsU83ojl,"Hugo & Guilherme"
6t1gpxYbY8OlLA7D2RiikQ,"Loud Luxury"
20DZAfCuP1TKZl5KcY7z3Q,"SLANDER"
4FUMTycjZlEY6ZxMgqNjC8,"Tierry"
4o0NtnL2m0lzZmEdRas1qv,"Ovi"
1l8Fu6IkuTP0U5QetQJ5Xt,"Fifth Harmony"
4xFUf1FHVy696Q1JQZMTRj,"Carrie Underwood"
6U1dBXJhC8gXFjamvFTmHg,"Zac Efron"
5BtHciL0e0zOP7prIHn3pP,"Breaking Benjamin"
70BYFdaZbEKbeauJ670ysI,"Shinedown"
2txHhyCwHjUEpJjWrEyqyX,"Tom Odell"
2c5WYCqQGs0UttiLCzVfOe,"Erik Eriksson"
3yY2gUcIsjMr8hjo51PoJ8,"The Smiths"
2pAWfrd7WFF3XhVt9GooDL,"MF DOOM"
5c4wQaXkNDqSOTjqX4ExAu,"Jenni Rivera"
5W5bDNCqJ1jbCgTxDD0Cb3,"Willie Nelson"
03Yb3iBy9GCifXiATEFcit,"Pepe Aguilar"
7KMqksf0UMdyA0UCf4R3ux,"James Blunt"
2d0hyoQ5ynDBnkvAbJKORj,"Rage Against The Machine"
5gOJTI4TusSENizxhcG7jB,"David Bisbal"
6S0dmVVn4udvppDhZIWxCr,"Sean Kingston"
5xd2Tg7Zo8755eCy8Gxkp8,"Ha*Ash"
4F84IBURUo98rz4r61KF70,"The White Stripes"
5MspMQqdVbdwP6ax3GXqum,"Annie Lennox"
74cb3MG0x0BOnYNW1uXYnM,"Hillsong UNITED"
3nlpTZci9O5W8RsNoNH559,"Juan Luis Guerra 4.40"
77tT1kLj6mCWtFNqiOmP9H,"Daryl Hall & John Oates"
5lYeiQxUTcGKVgAuTqbTeL,"Charles Ans"
1hcdI2N1023RvSwLzTtdsp,"Natalia Lafourcade"
7H55rcKCfwqkyDFH9wpKM6,"Christina Perri"
6ltzsmQQbmdoHHbLZ4ZN25,"Lord Huron"
4QVBYiagIaa6ZGSPMbybpy,"Pedro Capó"
4STHEaNw4mPZ2tzheohgXB,"Paul McCartney"
4kYGAK2zu9EAomwj3hXkXy,"JP Cooper"
2WX2uTcsvV5OnS0inACecP,"Birdy"
6Wr3hh341P84m3EI8qdn9O,"Rise Against"
6Ha4aES39QiVjR0L2lwuwq,"Yo Gotti"
7gJN8W0589FisSYJS17K54,"Filipe Ret"
57WHJIHrjOE3iAxpihhMnp,"Louis Tomlinson"
1ackd5XprZEkH3McKbQD51,"Juan Magán"
3dRfiJ2650SZu6GbydcHNb,"John Williams"
0vLuOi2k62sHujIfplInlK,"Hungria Hip Hop"
6uothxMWeLWIhsGeF7cyo4,"Enya"
0cc6vw3VN8YlIcvr1v7tBL,"Mötley Crüe"
3XHO7cRUPCLOr6jwp8vsx5,"alt-J"
5iNrZmtVMtYev5M9yoWpEq,"Seeb"
2SHhfs4BiDxGQ3oxqf0UHY,"Roxette"
0Ty63ceoRnnJKVEYP0VQpk,"Sting"
4yBK75WVCQXej1p04GWqxH,"Jeezy"
7jdFEYD2LTYjfwxOdlVjmc,"KALEO"
5Vo1hnCRmCM6M4thZCInCj,"Official HIGE DANdism"
2CmaKO2zEGJ1NWpS1yfVGz,"Falling In Reverse"
2HcwFjNelS49kFbfvMxQYw,"Robbie Williams"
3DCWeG2J1fZeu0Oe6i5Q6m,"PLK"
70kkdajctXSbqSMJbQO424,"Kacey Musgraves"
66lH4jAE7pqPlOlzUKbwA0,"Miranda Lambert"
1l2ekx5skC4gJH8djERwh1,"Don Diablo"
7CUFPNi1TU8RowpnFRSsZV,"Niska"
1zuJe6b1roixEKMOtyrEak,"Tina Turner"
2NdeV5rLm47xAvogXrYhJX,"Ciara"
7CQwac16i1W5ej8YpuL3dv,"Boyce Avenue"
5dbaLmK5SHLLg8Z4CcTJpX,"Greeicy"
2y246nnP9pQT0E6v3ZMMOO,"Night Lovell"
6IE6z7DcZIT4Ml3Fh5Ivch,"Selena"
7aBzpmFXB4WWpPl2F7RjBe,"Wyclef Jean"
2NpPlwwDVYR5dIj0F31EcC,"Leony"
204IwDdaHE4ymGk9Kya2pY,"Djonga"
3hBQ4zniNdQf1cqqo6hzuW,"Salmo"
1oSgjdbgLYULVmEBojPRw8,"Fernando & Sorocaba"
58oPVy7oihAEXE0Ott6JOf,"Eve"
0EdvGhlC1FkGItLOWQzG4J,"Sublime"
73Np75Wv2tju61Eo9Zw4IR,"Idina Menzel"
5xkAtLTf309LAGZTbvULBn,"Ruel"
1OAjDaKgg00KCUYqDe68un,"Gigi D'Agostino"
40Yq4vzPs9VNUrIBG5Jr2i,"The Smashing Pumpkins"
1tG7s7S4sq2eFFW0QZyLbm,"Sheff G"
1JbemQ1fPt2YmSLjAFhPBv,"Chayanne"
4nXOZlYoAD67hF9aUEncMY,"Pouya"
1KP6TWI40m7p3QBTU6u2xo,"BØRNS"
6IdtcAwaNVAggwd6sCKgTI,"Zoé"
5pUo3fmmHT8bhCyHE52hA6,"Liam Payne"
0WK3H9OErSn5zKOkOV5egm,"DDG"
0bdfiayQAKewqEvaU6rXCv,"MØ"
64tNsm6TnZe2zpcMVMOoHL,"Alice In Chains"
2jzc5TC5TVFLXQlBNiIUzE,"a-ha"
2rWCIhENZyPVDAeFC0ESWN,"Josh A"
5v2WhpA59TJSdPh7LCx1lN,"BONES"
1Y8cdNmUJH7yBTd9yOvr5i,"Destiny's Child"
